fecha,anio,mes,trimestre,ambito,indicador,valor,unidad
2025-08-31,2025,agosto,T3,España,Construcción de edificios. Variación de la media en lo que va de año. Datos ajustados de calendario,7.18,Tasas
2025-08-31,2025,agosto,T3,España,Construcción de edificios. Variación anual. Datos ajustados de calendario,-15.6,Tasas
2025-08-31,2025,agosto,T3,España,Actividades de construcción especializada. Índice. Datos ajustados de calendario,138.0,Índice
2025-08-31,2025,agosto,T3,España,Actividades de construcción especializada. Variación mensual. Datos ajustados de calendario,16.7,Tasas
2025-08-31,2025,agosto,T3,España,Actividades de construcción especializada. Variación de la media en lo que va de año. Datos ajustados de calendario,31.234,Tasas
2025-08-31,2025,agosto,T3,España,Actividades de construcción especializada. Variación anual. Datos ajustados de calendario,23.4,Tasas
2025-07-31,2025,julio,T3,España,Ingeniería civil. Índice. Datos ajustados de calendario,82.3,Índice
2025-07-31,2025,julio,T3,España,Ingeniería civil. Variación mensual. Datos ajustados de calendario,-17.7,Tasas
2025-07-31,2025,julio,T3,España,Ingeniería civil. Variación de la media en lo que va de año. Datos ajustados de calendario,-8.625,Tasas
2025-07-31,2025,julio,T3,España,Ingeniería civil. Variación anual. Datos ajustados de calendario,-5.8,Tasas
2025-07-31,2025,julio,T3,España,Construcción. Índice. Datos ajustados de calendario,99.8,Índice
2025-07-31,2025,julio,T3,España,Construcción. Variación mensual. Datos ajustados de calendario,-29.1,Tasas
2025-07-31,2025,julio,T3,España,Construcción. Variación de la media en lo que va de año. Datos ajustados de calendario,26.636,Tasas
2025-07-31,2025,julio,T3,España,Construcción. Variación anual. Datos ajustados de calendario,16.2,Tasas
2025-07-31,2025,julio,T3,España,Construcción de edificios. Índice. Datos ajustados de calendario,78.7,Índice
2025-07-31,2025,julio,T3,España,Construcción de edificios. Variación mensual. Datos ajustados de calendario,-31.9,Tasas
2025-07-31,2025,julio,T3,España,Construcción de edificios. Variación de la media en lo que va de año. Datos ajustados de calendario,10.011,Tasas
2025-07-31,2025,julio,T3,España,Construcción de edificios. Variación anual. Datos ajustados de calendario,-3.2,Tasas
2025-07-31,2025,julio,T3,España,Actividades de construcción especializada. Índice. Datos ajustados de calendario,118.2,Índice
2025-07-31,2025,julio,T3,España,Actividades de construcción especializada. Variación mensual. Datos ajustados de calendario,-26.8,Tasas
2025-07-31,2025,julio,T3,España,Actividades de construcción especializada. Variación de la media en lo que va de año. Datos ajustados de calendario,32.25,Tasas
2025-07-31,2025,julio,T3,España,Actividades de construcción especializada. Variación anual. Datos ajustados de calendario,24.1,Tasas
